File,Label,Reference,Date,Week,Year,Location,Microcystin,DOC,TKP,TKN,NH3,Nox,NO2,Cl,pH,rRNA_16S,Microcystis,Aanabaena,Planktothrix
IDNR19_11_002,11-21070001,21070001,7/30/2019,11,2019,George Wyth Beach,0.38,6.046,0.113,1.64,0.0144,0.037,0.0092,34.587,8.21,2339893.633,64632.71898,7391.082143,0
IDNR19_12_002,12-21070001,21070001,8/6/2019,12,2019,George Wyth Beach,0.468,6.814,0.023,1.229,0.0733,0,0.0029,35.204,8.37,2694522.674,106760.4879,0,0
IDNR19_13_002,13-21070001,21070001,8/13/2019,13,2019,George Wyth Beach,1.185,7.044,0.068,1.561,0.1633,-0.003,0.002,36.121,8.36,432149.0976,0,0,0
IDNR19_14_002,14-21070001,21070001,8/20/2019,14,2019,George Wyth Beach,0.415,7.687,-0.001,0.909,0.0054,0.18,0.007,37.068,8.1,608654.9359,0,0,0
IDNR19_15_002,15-21070001,21070001,8/27/2019,15,2019,George Wyth Beach,0.375,4.124,-0.449,1.452,0.2664,0.097,0.0087,42.744,7.53,3517464.816,0,14105.79194,0
IDNR19_01_036,1-21880001,21880001,22/05/2019,1,2019,Green Valley Beach,6.765,4.525,1.319,0.159,2.9096,0,0.0224,7.116,9.4,,,,
IDNR19_02_036,2-21880001,21880001,29/05/2019,2,2019,Green Valley Beach,7.452,3.999,1.424,0.026,1.6025,0.967556432,0.0505,6.348,8.9,,,,
IDNR19_03_036,3-21880001,21880001,5/6/2019,3,2019,Green Valley Beach,23.925,17.94,2.357,0.86,0.0854,1.656,0.0647,6.462,8.74,,,,
IDNR19_04_036,4-21880001,21880001,6/12/2019,4,2019,Green Valley Beach,8.815,5.242,0.919,1.225,0.038,1.188,0.0588,6.248,9.52,,,,
IDNR19_05_036,5-21880001,21880001,6/19/2019,5,2019,Green Valley Beach,13.927,14.19,0.06,1.37,0.0444,0.862,0.0545,6.184,9.6,,,,
IDNR19_06_036,6-21880001,21880001,6/26/2019,6,2019,Green Valley Beach,33.66,18.45,1.336,0.899,0.0747,0.433,0.0515,6.334,9.58,6223711.446,8216988.932,0,0
IDNR19_07_036,7-21880001,21880001,7/2/2019,7,2019,Green Valley Beach,45.79,12.68,0.175,1.782,0.0482,0.022,0.0166,6.667,10.23,1788553.40861624,3238527.44731303,0,0
IDNR19_08_036,8-21880001,21880001,7/10/2019,8,2019,Green Valley Beach,37.255,9.089,0.204,2.159,0.0862,0.103,0.0112,6.751,10.25,13111777.8229058,13111777.8229058,4461288.29075201,0
IDNR19_09_036,9-21880001,21880001,7/17/2019,9,2019,Green Valley Beach,40.94,11.25,0.168,2.054,0.024,0.022,0.0122,6.776,9.91,22748380.4,2926784.59856382,0,0
IDNR19_10_036,10-21880001,21880001,7/24/2019,10,2019,Green Valley Beach,36.56,18.08,0.971,4.714,0.0571,0.108,0.0198,6.918,9.71,63467849.9,11424445.81,0,0
IDNR19_11_036,11-21880001,21880001,7/31/2019,11,2019,Green Valley Beach,18.365,9.269,0.785,4.668,0.0292,0.079,0.0113,7.123,10.01,8763041.551,6751585.742,0,0
IDNR19_12_036,12-21880001,21880001,8/7/2019,12,2019,Green Valley Beach,34.83,13.26,0.609,3.281,0.0256,0.042,0.0112,7.376,9.44,11657474.96,6128916.709,0,0
IDNR19_13_036,13-21880001,21880001,8/14/2019,13,2019,Green Valley Beach,16.75,17.42,0.464,1.773,0.0864,0.07,0.0079,6.611,9.34,1705969.21,1271632.527,0,0
IDNR19_14_036,14-21880001,21880001,8/21/2019,14,2019,Green Valley Beach,10.155,7.275,0.302,1.515,0.0101,0.254,0.053,5.929,9.26,1174892.617,46615.02393,0,0
IDNR19_15_036,15-21880001,21880001,8/28/2019,15,2019,Green Valley Beach,20.353,2.815,0.046,2.306,0.0641,0.185,0.0187,8.792,8.42,7019925.839,4916230.913,0,0
IDNR19_01_024,1-21300001,21300001,22/05/2019,1,2019,Gull Point Beach,0.08,6.052,1.943,0.206,1.2342,13.282,0.0035,21.137,7.84,,,,
IDNR19_02_024,2-21300001,21300001,29/05/2019,2,2019,Gull Point Beach,0.157,3.968,1.168,0.193,1.7814,-0.119740769,0.0032,22.827,7.97,,,,
IDNR19_03_024,3-21300001,21300001,5/6/2019,3,2019,Gull Point Beach,0,5.273,1.295,0.522,0.0699,0.003,0.0024,22.89,8.75,,,,
IDNR19_04_024,4-21300001,21300001,6/12/2019,4,2019,Gull Point Beach,0.097,5.534,1.114,1.239,0.0283,0.08,-0.0005,23.59,8.5,,,,
IDNR19_05_024,5-21300001,21300001,6/19/2019,5,2019,Gull Point Beach,0,5.492,0.049,0.583,0.0988,0.172,0.0024,22.502,8.42,,,,
IDNR19_06_024,6-21300001,21300001,6/26/2019,6,2019,Gull Point Beach,0,6.779,0.076,0.178,0.0544,0.02,0.0002,22.642,8.39,1499818.698,0,0,0
IDNR19_07_024,7-21300001,21300001,7/2/2019,7,2019,Gull Point Beach,0,6.036,0.007,0.21,0.0283,-0.017,0.0033,22.762,8.19,917475.76042498,37935.3640985466,0,0
IDNR19_08_024,8-21300001,21300001,7/10/2019,8,2019,Gull Point Beach,0.125,7.219,0.06,0.877,0.0403,0.083,0.0019,22.603,8.17,941692.989133325,941692.989133325,0,0
IDNR19_09_024,9-21300001,21300001,7/17/2019,9,2019,Gull Point Beach,0.913,6.708,-0.072,0.296,0.069,0.003,0.0023,23.215,8.25,2398534.097,0,0,0
IDNR19_10_024,10-21300001,21300001,7/24/2019,10,2019,Gull Point Beach,0.16,7.12,0.128,0.45,0.175,0.066,0.0034,21.797,8.45,9795483.947,53655.84856,0,0
IDNR19_11_024,11-21300001,21300001,7/31/2019,11,2019,Gull Point Beach,0.14,7.197,0.042,0.825,0.033,0.058,-0.0011,22.832,8.1,2325975.13,108911.6041,0,0
IDNR19_12_024,12-21300001,21300001,8/7/2019,12,2019,Gull Point Beach,0.488,7.664,0.06,0.792,0.0291,0.034,0.0049,23.053,8.33,2264121.553,47170.8958,0,0
IDNR19_13_024,13-21300001,21300001,8/14/2019,13,2019,Gull Point Beach,0.7,7.476,0.042,0.751,0.0759,0.014,-0.0012,23.002,8.28,736339.5893,24975.83563,0,0
IDNR19_14_024,14-21300001,21300001,8/21/2019,14,2019,Gull Point Beach,0.262,4.935,-0.04,0.574,0.0005,0.119,0.0095,22.893,8.2,681809.3239,0,0,0
IDNR19_15_024,15-21300001,21300001,8/28/2019,15,2019,Gull Point Beach,0.1,5.606,-0.529,0.622,0.0447,0.099,0.003,25.746,8.42,2149471.032,56715.10669,0,0
IDNR19_01_001,1-21040001,21040001,22/05/2019,1,2019,Honey Creek Resort Beach,0.303,5.439,2.463,-0.312,2.8476,1.06,0.0406,9.056,8.61,,,,
IDNR19_02_001,2-21040001,21040001,29/05/2019,2,2019,Honey Creek Resort Beach,0.052,4.27,2.148,0.234,2.2147,0.816467572,0.0555,7.634,7.12,,,,
IDNR19_03_001,3-21040001,21040001,5/6/2019,3,2019,Honey Creek Resort Beach,0.327,7.365,2.831,0.569,2.1922,1.355,0.0587,8.032,7.42,,,,
IDNR19_04_001,4-21040001,21040001,6/12/2019,4,2019,Honey Creek Resort Beach,0,7.047,1.914,1.191,0.0685,1.081,0.0334,7.219,7.28,,,,
IDNR19_05_001,5-21040001,21040001,6/19/2019,5,2019,Honey Creek Resort Beach,0,7.055,0.117,1.018,0.0504,1.252,0.0507,6.804,7.89,,,,
IDNR19_06_001,6-21040001,21040001,6/26/2019,6,2019,Honey Creek Resort Beach,0.16,8.158,0.484,0.261,0.1497,1.046,0.0421,7.818,7.9,811455.7087,0,0,0
IDNR19_07_001,7-21040001,21040001,7/2/2019,7,2019,Honey Creek Resort Beach,0.255,8.178,0.041,0.316,0.0645,0.798,0.0216,6.703,8.2,0,17036.0055323095,0,0
IDNR19_08_001,8-21040001,21040001,7/10/2019,8,2019,Honey Creek Resort Beach,0.975,8.016,0.138,1.054,0.0301,0.464,0.0316,6.435,8.91,4805972.50229194,4805972.50229194,173736.040863135,0
IDNR19_09_001,9-21040001,21040001,7/17/2019,9,2019,Honey Creek Resort Beach,3.057,9.572,0.119,1.128,0.176,0.193,0.0375,6.793,8.4,7452652.187,322720.065439973,0,0
IDNR19_10_001,10-21040001,21040001,7/24/2019,10,2019,Honey Creek Resort Beach,0.097,8.554,0.366,1.877,1.1891,0.745,0.0655,6.868,8.4,17648108.27,404579.9107,0,0
IDNR19_11_001,11-21040001,21040001,7/31/2019,11,2019,Honey Creek Resort Beach,3.015,8.004,0.355,2.794,0.0312,0.565,0.0535,6.54,8.93,4999762.464,1040094.18,0,0
IDNR19_12_001,12-21040001,21040001,8/7/2019,12,2019,Honey Creek Resort Beach,40.295,3.493,0.513,6.287,0.1437,0.132,0.0458,7.357,9.33,8406035.236,1394999.969,0,0
IDNR19_13_001,13-21040001,21040001,8/14/2019,13,2019,Honey Creek Resort Beach,3.21,7.936,-0.012,1.02,0.04,0.363,0.031,6.478,8.3,691979.5041,0,0,0
IDNR19_14_001,14-21040001,21040001,8/21/2019,14,2019,Honey Creek Resort Beach,1.695,4.587,0.078,1.983,0.2847,0.414,0.0309,5.873,8.61,1790990.531,0,0,0
IDNR19_15_001,15-21040001,21040001,8/28/2019,15,2019,Honey Creek Resort Beach,0.47,5.924,-0.408,1.15,0.2232,0.678,0.1397,8.672,7.9,1662879.641,87511.66878,0,0
IDNR19_01_037,1-21890001,21890001,22/05/2019,1,2019,Lacey-Keosauqua Beach,0.027,18.44,1.238,0.147,2.6097,0,0.0667,4.857,7.77,,,,
IDNR19_02_037,2-21890001,21890001,,2,2019,Lacey-Keosauqua Beach,,,,,,,,,,,,,
IDNR19_03_037,3-21890001,21890001,5/6/2019,3,2019,Lacey-Keosauqua Beach,0,9.229,1.679,0.431,0.1279,0.118,0.054,2.869,8.12,,,,
IDNR19_04_037,4-21890001,21890001,6/12/2019,4,2019,Lacey-Keosauqua Beach,0.352,5.268,0.793,1.061,0.0875,0.095,0.0207,1.935,8.66,,,,
IDNR19_05_037,5-21890001,21890001,6/19/2019,5,2019,Lacey-Keosauqua Beach,0,8.41,0.056,0.609,0.122,0.165,0.0136,1.067,7.71,,,,
IDNR19_06_037,6-21890001,21890001,6/26/2019,6,2019,Lacey-Keosauqua Beach,0,9.861,0.132,0.265,0.0703,-0.009,0.0169,1.9,7.42,1018569.772,0,0,0
IDNR19_07_037,7-21890001,21890001,7/2/2019,7,2019,Lacey-Keosauqua Beach,0,8.742,-0.032,0.177,0.0181,-0.034,0.0144,1.515,7.71,762693.328623864,0,0,0
IDNR19_08_037,8-21890001,21890001,7/10/2019,8,2019,Lacey-Keosauqua Beach,0.222,9.173,0.069,0.462,0.0593,0.09,0.0069,0.997,7.92,2110804.69333305,2110804.69333305,0,0
IDNR19_09_037,9-21890001,21890001,7/17/2019,9,2019,Lacey-Keosauqua Beach,1.725,9.05,-0.035,0.39,0.019,0.02,0.008,1.091,7.84,7530931.608,0,0,0
IDNR19_10_037,10-21890001,21890001,7/24/2019,10,2019,Lacey-Keosauqua Beach,0.512,9.308,0.269,0.626,0.0586,0.077,0.0041,5.547,8.17,5717448.757,14355.19991,0,0
IDNR19_11_037,11-21890001,21890001,7/31/2019,11,2019,Lacey-Keosauqua Beach,0,22.75,0.145,0.676,0.0221,0.082,0.0003,1.679,8.34,2550516.799,0,0,0
IDNR19_12_037,12-21890001,21890001,8/6/2019,12,2019,Lacey-Keosauqua Beach,0.28,9.229,0.007,0.619,0.0316,0.043,0.0015,1.316,8.22,1373742.44,0,0,0
IDNR19_13_037,13-21890001,21890001,8/14/2019,13,2019,Lacey-Keosauqua Beach,0.663,8.861,0.056,0.613,0.1353,0.041,0.0004,1.228,8.26,752239.3062,0,0,0
IDNR19_14_037,14-21890001,21890001,8/21/2019,14,2019,Lacey-Keosauqua Beach,0,4.675,-0.006,0.445,0.0019,0.088,0.0112,1.146,7.86,388493.2976,0,0,0
IDNR19_15_037,15-21890001,21890001,8/28/2019,15,2019,Lacey-Keosauqua Beach,0.038,4.457,0.061,2.417,0.0693,0.195,0.0063,2.315,7.84,1305805.47,0,0,0
IDNR19_01_017,1-21910001,21910001,22/05/2019,1,2019,Lake Ahquabi Beach,0.093,6.238,1.355,0.246,0.4752,0.121,0.0052,6.875,8.91,,,,
IDNR19_02_017,2-21910001,21910001,29/05/2019,2,2019,Lake Ahquabi Beach,0.117,4.45,0.989,0.226,2.2001,0.422235467,0.047,11.269,8.22,,,,
IDNR19_03_017,3-21910001,21910001,5/6/2019,3,2019,Lake Ahquabi Beach,0,7.698,2.288,0.607,0.0788,0.582,0.0463,10.955,8.67,,,,
IDNR19_04_017,4-21910001,21910001,6/12/2019,4,2019,Lake Ahquabi Beach,0.185,6.646,0.951,1.173,0.0594,0.306,0.0375,10.391,8.86,,,,
IDNR19_05_017,5-21910001,21910001,6/19/2019,5,2019,Lake Ahquabi Beach,0,6.735,0.031,0.857,0.0218,0.227,0.0258,10.001,8.9,,,,
IDNR19_06_017,6-21910001,21910001,6/26/2019,6,2019,Lake Ahquabi Beach,0.387,7.485,0.26,0.281,0.0568,0.035,0.0037,9.992,8.8,2290984.535,0,0,0
IDNR19_07_017,7-21910001,21910001,7/2/2019,7,2019,Lake Ahquabi Beach,0,7.116,-0.009,0.432,0.02,-0.037,0.0062,9.903,9,484965.196826728,0,0,0
IDNR19_08_017,8-21910001,21910001,7/10/2019,8,2019,Lake Ahquabi Beach,0.082,8.059,0.047,1.097,0.0409,0.074,0.0078,10.219,9.11,4991457.05433236,4991457.05433236,0,0
IDNR19_09_017,9-21910001,21910001,7/17/2019,9,2019,Lake Ahquabi Beach,0.96,8.322,0.004,0.834,0.033,-0.01,0.0043,10.701,8.86,9551706.186,0,0,0
IDNR19_10_017,10-21910001,21910001,7/24/2019,10,2019,Lake Ahquabi Beach,0.275,18.82,0.279,1.433,0.0666,0.087,0.0073,9.791,8.03,20486978.8,0,0,0
IDNR19_11_017,11-21910001,21910001,7/31/2019,11,2019,Lake Ahquabi Beach,0.018,7.741,0.179,1.27,0.0185,0.069,0.0028,10.378,8.48,7738263.533,0,0,0
IDNR19_12_017,12-21910001,21910001,8/7/2019,12,2019,Lake Ahquabi Beach,0.243,7.918,0.097,1.133,0.0253,0.026,0.0067,10.417,8.97,2342146.832,0,0,0
IDNR19_13_017,13-21910001,21910001,8/14/2019,13,2019,Lake Ahquabi Beach,0.038,7.559,0.043,1.364,0.9849,0.042,0.0047,10.177,8.9,560313.4099,0,0,0
IDNR19_14_017,14-21910001,21910001,8/21/2019,14,2019,Lake Ahquabi Beach,0,3.157,0.067,1.115,-0.002,0.101,0.0188,9.803,8.49,535617.5593,0,0,0
IDNR19_15_017,15-21910001,21910001,8/28/2019,15,2019,Lake Ahquabi Beach,0.183,5.765,-0.463,1.117,0.1004,0.068,0.0097,11.53,7.8,2336106.114,0,0,0
IDNR19_01_020,1-21150001,21150001,22/05/2019,1,2019,Lake Anita Beach,0.6,4.206,1.992,-0.353,2.3578,11.613,0.0044,8.62,8.7,,,,
IDNR19_02_020,2-21150001,21150001,29/05/2019,2,2019,Lake Anita Beach,0.2,3.206,1.053,0.21,1.9691,-0.080607435,0.0083,7.545,8.06,,,,
IDNR19_03_020,3-21150001,21150001,5/6/2019,3,2019,Lake Anita Beach,0.097,4.298,2.197,0.466,0.0675,0.06,0.0086,7.641,8.71,,,,
IDNR19_04_020,4-21150001,21150001,6/12/2019,4,2019,Lake Anita Beach,0.132,4.63,1.317,1.105,0.0313,0.062,0.0009,7.779,8.79,,,,
IDNR19_05_020,5-21150001,21150001,6/19/2019,5,2019,Lake Anita Beach,0,4.959,0.044,0.651,0.014,0.186,0.0048,7.431,8.8,,,,
IDNR19_06_020,6-21150001,21150001,6/26/2019,6,2019,Lake Anita Beach,0.447,6.141,0.089,0.152,0.0747,0.038,0.0022,7.268,8.66,3827655.485,0,0,0
IDNR19_07_020,7-21150001,21150001,7/2/2019,7,2019,Lake Anita Beach,0.135,6.383,-0.006,0.28,0.0309,-0.004,0.0044,7.67,9.08,552656.99264938,16175.0214190602,0,0
IDNR19_08_020,8-21150001,21150001,7/10/2019,8,2019,Lake Anita Beach,0.365,6.569,0.118,0.618,0.0508,0.092,0.017,8.749,8.37,8079198.68457729,8079198.68457729,0,0
IDNR19_09_020,9-21150001,21150001,7/17/2019,9,2019,Lake Anita Beach,1.503,7.18,-0.022,0.791,0.03,0.046,0.0042,7.414,8.41,5833993.426,38794.1131084139,0,0
IDNR19_10_020,10-21150001,21150001,7/24/2019,10,2019,Lake Anita Beach,0.248,4.798,0.255,1.685,0.035,0.082,0.0089,7.394,8.41,23363598.93,222373.2139,0,0
IDNR19_11_020,11-21150001,21150001,7/31/2019,11,2019,Lake Anita Beach,0.285,21.69,0.166,1.468,0.0286,0.084,0.0046,7.424,9.81,4443116.5,103836.3466,0,0
IDNR19_12_020,12-21150001,21150001,8/7/2019,12,2019,Lake Anita Beach,0.78,7.773,0.022,1.406,0.0332,0.053,0.0075,7.713,8.06,868291.5525,27450.57455,16286.97754,0
IDNR19_13_020,13-21150001,21150001,8/14/2019,13,2019,Lake Anita Beach,3.665,7.524,0.256,1.708,0.0464,0.041,0.0207,9.481,9.06,560471.7705,0,0,0
IDNR19_14_020,14-21150001,21150001,8/21/2019,14,2019,Lake Anita Beach,0.817,6.803,0.019,1.496,0.0047,0.212,0.0361,7.168,7.94,303661.0707,0,17198.81558,0
IDNR19_15_020,15-21150001,21150001,8/28/2019,15,2019,Lake Anita Beach,2.013,6.813,-0.435,1.189,0.0777,0.119,0.0124,9.448,8.22,4105585.995,110350.4005,304984.6615,0
IDNR19_12_020a,12-21150001,21150001,8/7/2019,,2019,Lake Anita Beach,0.78,7.773,0.022,1.406,0.0332,0.053,0.0075,7.713,8.06,868291.5525,27450.57455,16286.97754,0
IDNR19_12_020b,12-21150001,21150001,8/7/2019,,2019,Lake Anita Beach,0.78,7.773,0.022,1.406,0.0332,0.053,0.0075,7.713,8.06,868291.5525,27450.57455,16286.97754,0
IDNR19_01_038,1-21920001,21920001,22/05/2019,1,2019,Lake Darling Beach,0.01,6.437,1.434,0.243,2.8779,0,0.1205,12.314,7.88,,,,
IDNR19_02_038,2-21920001,21920001,29/05/2019,2,2019,Lake Darling Beach,0.308,4.833,1.469,0.225,2.073,2.008306149,0.1133,11.19,7.29,,,,
IDNR19_03_038,3-21920001,21920001,5/6/2019,3,2019,Lake Darling Beach,0,7.511,3.823,0.533,0.0955,2.374,0.0802,8.981,8.46,,,,
IDNR19_04_038,4-21920001,21920001,6/12/2019,4,2019,Lake Darling Beach,0.68,3.155,0.96,1.209,0.054,1.395,0.0795,9.648,8.12,,,,
IDNR19_05_038,5-21920001,21920001,6/19/2019,5,2019,Lake Darling Beach,2.25,7.767,0.195,1.806,0.0171,1.538,0.0734,8.911,7.87,,,,
IDNR19_06_038,6-21920001,21920001,6/26/2019,6,2019,Lake Darling Beach,11.798,13.03,0.663,1.903,0.1212,0.896,0.0721,9.484,8.71,6366303.554,2688795.645,0,0
IDNR19_07_038,7-21920001,21920001,7/2/2019,7,2019,Lake Darling Beach,11.417,8.753,0.169,1.129,0.0533,0.694,0.0623,9.861,9.15,1428371.71107239,1122138.84074139,0,0
IDNR19_08_038,8-21920001,21920001,7/10/2019,8,2019,Lake Darling Beach,22.955,9.463,0.184,2.142,0.0901,0.424,0.0443,9.645,9.28,9172257.30425591,9172257.30425591,3530581.30503653,0
IDNR19_09_038,9-21920001,21920001,7/17/2019,9,2019,Lake Darling Beach,22.03,10.62,0.06,1.516,0.026,-0.016,0.0067,10.373,10.21,27376841.35,4174093.86274729,0,0
IDNR19_10_038,10-21920001,21920001,7/24/2019,10,2019,Lake Darling Beach,30.3,9.743,0.543,2.43,0.0464,0.06,0.0105,10.132,9.71,40747297.77,5248329.308,0,0
IDNR19_11_038,11-21920001,21920001,7/31/2019,11,2019,Lake Darling Beach,27.495,15.29,2.655,8.53,0.3936,0.123,0.1191,14.796,9.31,27050059.22,1493096.835,0,0
IDNR19_12_038,12-21920001,21920001,8/6/2019,12,2019,Lake Darling Beach,9.47,11.08,0.585,2.632,0.0206,0.071,0.0144,11.063,9.44,3188580.525,573818.5066,0,0
IDNR19_13_038,13-21920001,21920001,8/14/2019,13,2019,Lake Darling Beach,16.413,10.25,0.451,2.496,0.1735,0.048,0.0108,10.438,9.4,1284688.869,475674.4018,0,0
IDNR19_14_038,14-21920001,21920001,8/21/2019,14,2019,Lake Darling Beach,2.622,4.635,0.347,1.42,0.0765,0.121,0.0189,9.703,9.19,746376.8195,0,0,0
IDNR19_15_038,15-21920001,21920001,8/28/2019,15,2019,Lake Darling Beach,9.532,3.027,-0.298,2.65,0.695,0.173,0.0159,12.231,8.15,2310576.486,865106.2109,0,0
IDNR19_01_032,1-21620001,21620001,22/05/2019,1,2019,Lake Keomah Beach,0.038,4.702,1.161,0.219,0.4363,0,0.0878,11.77,8.1,,,,
IDNR19_02_032,2-21620001,21620001,29/05/2019,2,2019,Lake Keomah Beach,0.07,3.822,1.144,0.229,1.7683,1.67953783,0.0956,9.368,7.84,,,,
IDNR19_03_032,3-21620001,21620001,5/6/2019,3,2019,Lake Keomah Beach,0,6.462,1.981,0.645,0.0953,2.734,0.1233,9.037,8.24,,,,
IDNR19_04_032,4-21620001,21620001,6/12/2019,4,2019,Lake Keomah Beach,0.24,7.549,1.215,1.327,0.0272,1.72,0.1116,8.336,8.91,,,,
IDNR19_05_032,5-21620001,21620001,6/19/2019,5,2019,Lake Keomah Beach,2.865,9.096,0.1,2.431,0.3266,1.452,0.1043,8.658,9.49,,,,
IDNR19_06_032,6-21620001,21620001,6/26/2019,6,2019,Lake Keomah Beach,4.203,15.31,0.276,2.594,0.1218,0.446,0.1149,15.686,9.42,1741722.53,144152.1821,0,0
IDNR19_07_032,7-21620001,21620001,7/2/2019,7,2019,Lake Keomah Beach,0.603,7.713,0.016,0.508,0.0808,0.878,0.0951,9.345,8.81,0,65145.0775068055,0,0
IDNR19_08_032,8-21620001,21620001,7/10/2019,8,2019,Lake Keomah Beach,2.277,9.243,0.027,1.401,0.1419,0.767,0.0767,9.625,9.46,2559803.41998556,2559803.41998556,120798.047004396,0
IDNR19_09_032,9-21620001,21620001,7/17/2019,9,2019,Lake Keomah Beach,2.245,9.102,0.076,1.679,0.054,0.112,0.047,9.357,9.09,1766479.283,99761.6054070324,0,0
IDNR19_10_032,10-21620001,21620001,7/24/2019,10,2019,Lake Keomah Beach,4.485,10.43,0.58,4.193,0.0628,0.087,0.0225,10.002,10.03,12125662.87,390548.1008,0,0
IDNR19_11_032,11-21620001,21620001,7/31/2019,11,2019,Lake Keomah Beach,6.753,10.29,0.601,6.365,0.0536,0.085,0.0102,9.647,9.01,3376381.704,1212418.164,0,0
IDNR19_12_032,12-21620001,21620001,8/6/2019,12,2019,Lake Keomah Beach,12.065,8.887,0.231,2.266,0.033,0.051,0.0095,9.674,9.44,1079676.443,313921.848,0,0
IDNR19_13_032,13-21620001,21620001,8/14/2019,13,2019,Lake Keomah Beach,16.853,9.234,0.204,2.056,0.0864,0.031,0.0049,9.759,9.31,437511.4967,244354.6227,0,0
IDNR19_14_032,14-21620001,21620001,8/21/2019,14,2019,Lake Keomah Beach,2.133,3.158,0.263,2.864,0.0008,0.371,0.0218,9.4,9.02,1090910.727,0,0,0
IDNR19_15_032,15-21620001,21620001,8/28/2019,15,2019,Lake Keomah Beach,49.4,4.396,2.329,24.91,0.305,0.171,0.1096,13.332,9.19,5513531.938,858050.2203,0,0
IDNR19_01_008,1-21520001,21520001,21/05/2019,1,2019,Lake Macbride Beach,0.03,3.539,3.8,0.294,0.2333,2.118,0.0461,24.534,8.68,,,,
IDNR19_02_008,2-21520001,21520001,28/05/2019,2,2019,Lake Macbride Beach,0.052,2.951,1.411,0.19,1.8599,1.928590098,0.0505,24.168,8.74,,,,
IDNR19_03_008,3-21520001,21520001,4/6/2019,3,2019,Lake Macbride Beach,0,6.745,2.332,0.488,0.283,2.383,0.0503,21.652,8.98,,,,
IDNR19_04_008,4-21520001,21520001,6/11/2019,4,2019,Lake Macbride Beach,0.617,4.451,0.801,1.187,0.0502,1.901,0.0573,21.462,8.11,,,,
IDNR19_05_008,5-21520001,21520001,6/18/2019,5,2019,Lake Macbride Beach,22.26,4.771,0.059,1.773,0.3626,2.158,0.0693,21.765,8.55,,,,
IDNR19_06_008,6-21520001,21520001,6/25/2019,6,2019,Lake Macbride Beach,1.712,5.395,0.052,0.193,0.0529,1.269,0.0671,21.727,8.4,22120411.78,943322.6052,0,0
IDNR19_07_008,7-21520001,21520001,7/1/2019,7,2019,Lake Macbride Beach,0,8.178,-0.028,0.464,0.0234,0.023,0.0075,11.403,8.71,2220544.55440264,282193.699618965,0,0
IDNR19_08_008,8-21520001,21520001,7/9/2019,8,2019,Lake Macbride Beach,0.535,5.528,0.06,0.637,0.0383,0.869,0.0565,22.718,8.94,345668.694975107,345668.694975107,77804.7888721184,0
IDNR19_09_008,9-21520001,21520001,7/16/2019,9,2019,Lake Macbride Beach,0.665,5.548,-0.018,0.642,0.022,0.829,0.0538,21.718,8.92,3440663.412,44855.5923071602,0,0
IDNR19_10_008,10-21520001,21520001,7/23/2019,10,2019,Lake Macbride Beach,0.343,5.336,0.244,2.892,0.0473,0.459,0.0546,23.764,9.13,6616304.192,53322.61549,0,0
IDNR19_11_008,11-21520001,21520001,7/30/2019,11,2019,Lake Macbride Beach,0.125,5.842,0.189,2.336,0.018,0.112,0.0337,23.429,9.21,2804657.545,0,0,0
IDNR19_12_008,12-21520001,21520001,8/6/2019,12,2019,Lake Macbride Beach,0.602,6.687,0.044,1.298,0.0385,0.017,0.0062,22.803,9.26,4408112.436,0,0,0
IDNR19_13_008,13-21520001,21520001,8/13/2019,13,2019,Lake Macbride Beach,0.545,6.241,0.097,1.471,0.027,0.009,0.0056,22.07,8.78,939001.9673,0,0,0
IDNR19_14_008,14-21520001,21520001,8/20/2019,14,2019,Lake Macbride Beach,0,5.011,0.105,1.078,0.0045,0.182,0.0101,22.675,8.71,222400.7871,0,0,0
IDNR19_15_008,15-21520001,21520001,8/27/2019,15,2019,Lake Macbride Beach,0.105,4.004,-0.467,1.1,0.1082,0.091,0.0103,25.86,8.51,3042946.795,0,0,0
IDNR19_01_012,1-21780001,21780001,21/05/2019,1,2019,Lake Manawa Beach,0.058,4.891,8.81,0.335,2.329,0.115,0.0112,27.702,8.8,,,,
IDNR19_02_012,2-21780001,21780001,28/05/2019,2,2019,Lake Manawa Beach,0.177,3.878,9.556,0.282,1.6943,0.470529643,0.0127,26.675,8.7,,,,
IDNR19_03_012,3-21780001,21780001,4/6/2019,3,2019,Lake Manawa Beach,0,4.657,2.49,0.459,0.1102,0.077,0.0092,25.476,8.45,,,,
IDNR19_04_012,4-21780001,21780001,6/11/2019,4,2019,Lake Manawa Beach,0.438,5.26,0.823,1.131,0.0445,0.072,0.0063,27.061,8.5,,,,
IDNR19_05_012,5-21780001,21780001,6/18/2019,5,2019,Lake Manawa Beach,0,6.42,0.049,0.706,0.0572,0.149,0.0048,26.953,8.5,,,,
IDNR19_06_012,6-21780001,21780001,6/25/2019,6,2019,Lake Manawa Beach,0.21,6.299,0.191,0.234,0.075,-0.001,0.0054,26.891,8.48,4652153.546,0,0,0
IDNR19_07_012,7-21780001,21780001,7/1/2019,7,2019,Lake Manawa Beach,0,7.002,-0.01,0.374,0.0246,-0.019,0.0069,27.73,8.32,5926430.51611573,0,0,0
IDNR19_08_012,8-21780001,21780001,7/9/2019,8,2019,Lake Manawa Beach,0.132,6.146,-0.008,0.631,0.0608,0.058,0.0087,28.523,8.3,984813.065946972,984813.065946972,0,0
