File,Label,Reference,Date,Week,Year,Location,Microcystin,DOC,TKP,TKN,NH3,Nox,NO2,Cl,pH,rRNA_16S,Microcystis,Aanabaena,Planktothrix
18-5-21590001,5-21590001,21590001,6/20/2018,5,2018,Red Haw Beach,1.222,6.925,1.008,0.28,-0.01,0.014,0.0054,5.675,8,3010000,799,0,0
18-6-21590001,6-21590001,21590001,6/27/2018,6,2018,Red Haw Beach,0.817,6.597,1.263,0.362,0.091,0.001,0.0054,5.721,7.9,1390000,336,0,0
18-7-21590001,7-21590001,21590001,7/3/2018,7,2018,Red Haw Beach,0.278,7.465,1.087,0.396,0.032,0.049,0.0037,4.908,7.82,1030000,0,0,0
18-8-21590001,8-21590001,21590001,7/11/2018,8,2018,Red Haw Beach,0.23,8.238,1.176,0.607,0.027,0.015,0.0048,-8.658,7.83,466000,0,0,0
18-9-21590001,9-21590001,21590001,7/18/2018,9,2018,Red Haw Beach,0.93,7.075,0.889,0.15,0.015,0.055,0.0017,6.092,8.3,733000,0,0,0
18-1-21500001,1-21500001,21500001,5/23/2018,1,2018,Rock Creek Beach,0.235,5.117,1.224,0.943,0.579,2.069,,15.368,8.2,1620000,0,0,0
18-10-21500001,10-21500001,21500001,7/25/2018,10,2018,Rock Creek Beach,4.403,4.744,0.083,0.061,1.357,1.565,0.0852,14.103,7.93,12900000,38100,0,0
18-11-21500001,11-21500001,21500001,8/1/2018,11,2018,Rock Creek Beach,1.455,8.158,0.087,0.195,0.96,0.695,0.0874,3.783,8.4,141000000,646000,0,0
18-12-21500001,12-21500001,21500001,8/8/2018,12,2018,Rock Creek Beach,1.265,4.592,0.741,-0.156,0.006,1.171,0.1773,9.301,8.3,147000000,639000,0,0
18-13-21500001,13-21500001,21500001,8/15/2018,13,2018,Rock Creek Beach,1.263,4.075,1.17,0.241,0.513,0.671,0.1646,13.603,8.7,21000000,116000,0,0
18-14-21500001,14-21500001,21500001,8/22/2018,14,2018,Rock Creek Beach,0.767,4.797,1.094,0.249,0.227,0.443,0.0926,15.069,8.1,27100000,66200,0,0
18-15-21500001,15-21500001,21500001,8/29/2018,15,2018,Rock Creek Beach,0.938,4.376,0.995,0.164,,0.318,0.1089,14.115,8.4,0,0,0,0
18-2-21500001,2-21500001,21500001,5/30/2018,2,2018,Rock Creek Beach,0.183,4.706,1.328,0.482,0.022,1.894,0.1395,16.452,8.7,4000000,682,0,0
18-3-21500001,3-21500001,21500001,6/6/2018,3,2018,Rock Creek Beach,0,4.492,1.814,0.274,,1.723,0.1458,14.992,7.9,8470000,3020,0,0
18-4-21500001,4-21500001,21500001,6/13/2018,4,2018,Rock Creek Beach,0,3.718,1.587,0.45,0.728,1.527,0.1331,15.422,8.1,5390000,2860,0,0
18-5-21500001,5-21500001,21500001,6/20/2018,5,2018,Rock Creek Beach,0.423,3.312,1.15,0.485,0.051,1.913,0.1096,14.647,8.3,6270000,5800,0,0
18-6-21500001,6-21500001,21500001,6/27/2018,6,2018,Rock Creek Beach,0.66,3.064,1.233,0.374,0.052,2.63,0.1135,13.968,8.4,8280000,5890,0,0
18-7-21500001,7-21500001,21500001,7/3/2018,7,2018,Rock Creek Beach,0.162,3.774,1.122,0.437,0.043,3.403,0.1034,12.671,8.2,3420000,3850,0,0
18-8-21500001,8-21500001,21500001,7/11/2018,8,2018,Rock Creek Beach,2.115,3.954,1.202,0.474,0.041,1.735,0.2159,2.582,8.22,2120000,1180,0,0
18-9-21500001,9-21500001,21500001,7/18/2018,9,2018,Rock Creek Beach,1.673,3.807,0.891,0.179,0.007,2.521,0.085,13.743,8.68,10600000,9980,0,0
18-1-21390001,1-21390001,21390001,5/22/2018,1,2018,Springbrook Beach,0.02,3.917,1.592,0.471,0.053,3.603,-0.0248,8.915,8.3,306000,0,0,0
18-10-21390001,10-21390001,21390001,7/24/2018,10,2018,Springbrook Beach,0.762,3.706,0.038,0.2,-0.072,2.829,0.0925,13.427,8.4,3090000,7760,0,0
18-11-21390001,11-21390001,21390001,7/31/2018,11,2018,Springbrook Beach,0.373,1.475,0.311,0.236,-0.069,1.885,0.0697,4.823,8.81,4610000,10300,0,0
18-12-21390001,12-21390001,21390001,8/7/2018,12,2018,Springbrook Beach,0.623,3.333,0.79,-0.244,-0.016,0.973,0.0712,7.198,8.87,4790000,7490,0,0
18-13-21390001,13-21390001,21390001,8/14/2018,13,2018,Springbrook Beach,0.425,3.735,1.092,0.292,-0.033,1.002,0.0601,8.769,9.09,4750000,6750,0,0
18-14-21390001,14-21390001,21390001,8/21/2018,14,2018,Springbrook Beach,0.005,3.289,1.076,0.196,0.462,0.799,0.0911,9.152,8.26,6710000,25300,0,0
18-15-21390001,15-21390001,21390001,8/28/2018,15,2018,Springbrook Beach,0.793,3.315,1.036,0.107,,0.828,0.0671,7.929,8.5,0,0,0,0
18-2-21390001,2-21390001,21390001,5/29/2018,2,2018,Springbrook Beach,0.237,3.275,1.248,0.469,0.017,3.487,0.0977,8.231,,1460000,511,0,0
18-3-21390001,3-21390001,21390001,6/5/2018,3,2018,Springbrook Beach,0.221,2.86,1.302,0.366,0.033,2.875,0.0848,8.413,8.1,1320000,579,0,0
18-4-21390001,4-21390001,21390001,6/12/2018,4,2018,Springbrook Beach,0,2.515,1.094,0.621,0.077,2.202,0.0766,8.362,8.8,10800000,4890,0,0
18-5-21390001,5-21390001,21390001,6/19/2018,5,2018,Springbrook Beach,0.26,2.595,0.945,0.475,0.035,2.787,0.0941,8.227,8.1,0,0,0,0
18-6-21390001,6-21390001,21390001,6/26/2018,6,2018,Springbrook Beach,0.87,3.378,1.22,0.426,0.079,4.58,0.0073,31.316,8.4,5760000,1520,0,0
18-7-21390001,7-21390001,21390001,7/2/2018,7,2018,Springbrook Beach,0.032,3.629,1.149,0.54,1.399,4.687,0.1169,6.875,8.5,2230000,495,0,0
18-8-21390001,8-21390001,21390001,7/10/2018,8,2018,Springbrook Beach,0.347,3.483,1.093,0.48,0.02,4.635,0.1105,9.096,8.1,3280000,1050,0,0
18-9-21390001,9-21390001,21390001,7/17/2018,9,2018,Springbrook Beach,0.735,2.816,1.516,0.177,0.006,4.132,0.1103,6.242,8.3,4480000,11100,0,0
18-1-21300003,1-21300003,21300003,5/23/2018,1,2018,Triboji Beach,0.25,23.37,1.214,0.499,0.012,0.063,,25.445,8,3910000,456,0,0
18-10-21300003,10-21300003,21300003,7/25/2018,10,2018,Triboji Beach,1.22,6.284,0.008,0.136,1.053,-0.111,0.0034,23.698,8.3,163000,0,0,0
18-11-21300003,11-21300003,21300003,8/1/2018,11,2018,Triboji Beach,0.54,5.694,0.095,0.163,1.243,-0.012,-0.0022,10.469,8.7,17200000,43000,0,0
18-12-21300003,12-21300003,21300003,8/8/2018,12,2018,Triboji Beach,0.61,5.295,0.72,-0.215,-0.039,-0.043,-0.0045,16.589,8.7,13900000,82100,0,0
18-13-21300003,13-21300003,21300003,8/15/2018,13,2018,Triboji Beach,0.33,5.256,1.117,0.283,-0.044,0.044,0.0025,23.648,8.3,18600000,19200,0,0
18-14-21300003,14-21300003,21300003,8/20/2018,14,2018,Triboji Beach,0.558,6.267,1.091,0.151,0.047,-0.031,0.0044,24.894,8.2,16100000,11500,0,0
18-15-21300003,15-21300003,21300003,8/27/2018,15,2018,Triboji Beach,0.442,5.404,0.963,-0.003,,0.058,0.0106,24.23,8.2,10400000,21200,0,0
18-2-21300003,2-21300003,21300003,5/30/2018,2,2018,Triboji Beach,0.285,5.579,1.238,0.454,0.031,0.011,0.0048,23.793,8.1,496000,638,0,0
18-3-21300003,3-21300003,21300003,6/6/2018,3,2018,Triboji Beach,0.146,5.634,1.839,0.154,,0.02,0.0186,24.654,8.3,3970000,1120,0,0
18-4-21300003,4-21300003,21300003,6/13/2018,4,2018,Triboji Beach,0.025,5,1.497,0.413,0.47,0.043,0.0031,24.762,8.3,0,0,0,0
18-5-21300003,5-21300003,21300003,6/20/2018,5,2018,Triboji Beach,0.98,5.034,0.964,0.328,-0.016,-0.003,0.004,24.705,7.94,6750000,1880,0,0
18-6-21300003,6-21300003,21300003,6/27/2018,6,2018,Triboji Beach,0.558,4.209,1.259,0.331,0.055,0.111,0.0117,23.336,8.08,7420000,4100,0,0
18-7-21300003,7-21300003,21300003,7/3/2018,7,2018,Triboji Beach,0,5.773,1.264,0.593,0.043,0.477,0.0297,22.382,8.1,5890000,8550,0,0
18-8-21300003,8-21300003,21300003,7/11/2018,8,2018,Triboji Beach,0.055,5.895,1.253,0.44,0.02,0.047,0.0095,13.792,8.4,5600000,20300,0,0
18-9-21300003,9-21300003,21300003,7/18/2018,9,2018,Triboji Beach,0.78,5.131,0.97,0.233,0.027,0.093,0.0092,22.407,8.2,12000000,28700,0,0
18-1-21860001,1-21860001,21860001,5/22/2018,1,2018,Union Grove Beach,0.335,4.901,1.271,0.48,,1.41,-0.0418,,8.6,1150000,4380,0,0
18-10-21860001,10-21860001,21860001,7/24/2018,10,2018,Union Grove Beach,1.94,4.497,0.027,0.377,0.021,0.913,0.0785,15.219,9.3,7630000,98200,0,0
18-11-21860001,11-21860001,21860001,7/31/2018,11,2018,Union Grove Beach,3.678,6.01,0.064,0.242,-0.063,-0.116,0.0432,4.6,9.1,12700000,95800,0,0
18-12-21860001,12-21860001,21860001,8/7/2018,12,2018,Union Grove Beach,4.967,4.834,0.765,-0.24,-0.006,-0.216,0.0189,10.069,9.1,1280000,0,0,0
18-13-21860001,13-21860001,21860001,8/14/2018,13,2018,Union Grove Beach,1.743,4.14,1.066,0.309,-0.031,0.259,0.004,12.758,9.1,29400000,145000,0,28700
18-14-21860001,14-21860001,21860001,8/21/2018,14,2018,Union Grove Beach,1.817,4.511,1.109,0.172,0.61,0.046,0.0105,14.442,8.9,53700000,195000,0,16700
18-15-21860001,15-21860001,21860001,8/28/2018,15,2018,Union Grove Beach,5.918,4.506,1.096,0.145,,0.04,0.0115,13.394,8.7,0,0,0,0
18-2-21860001,2-21860001,21860001,5/29/2018,2,2018,Union Grove Beach,0.213,4.173,1.253,0.44,0.018,2.19,0.0758,13.78,8.44,1230000,6780,0,0
18-3-21860001,3-21860001,21860001,6/5/2018,3,2018,Union Grove Beach,1.836,4.358,1.347,0.378,0.017,1.67,0.0682,14.075,8.34,977000,7670,0,0
18-4-21860001,4-21860001,21860001,6/12/2018,4,2018,Union Grove Beach,0.117,4.481,1.183,0.56,0.017,1.555,0.0712,14.373,7.92,2160000,9190,0,0
18-5-21860001,5-21860001,21860001,6/19/2018,5,2018,Union Grove Beach,0.913,3.304,0.994,0.468,0.448,1.429,0.1015,13.745,8.8,5130000,105000,0,0
18-6-21860001,6-21860001,21860001,6/26/2018,6,2018,Union Grove Beach,0.865,3.313,1.234,0.537,0.075,1.471,0.1146,13.483,7.8,3330000,44600,0,0
18-7-21860001,7-21860001,21860001,7/2/2018,7,2018,Union Grove Beach,0.445,4.082,1.164,0.512,0.155,1.494,0.092,11.341,8.5,1790000,10300,0,0
18-8-21860001,8-21860001,21860001,7/10/2018,8,2018,Union Grove Beach,0.047,4.59,1.139,0.614,0.026,1.645,0.0974,14.504,9,2560000,2200,0,0
18-9-21860001,9-21860001,21860001,7/17/2018,9,2018,Union Grove Beach,1.523,4.332,1.219,0.196,0.038,1.048,0.0862,9.775,8.06,3690000,20000,0,0
18-1-21690001,1-21690001,21690001,5/22/2018,1,2018,Viking Lake Beach,1.087,8.263,1.289,0.503,0.06,0.03,-0.1047,9.203,8.4,390000,1010,0,0
18-10-21690001,10-21690001,21690001,7/24/2018,10,2018,Viking Lake Beach,10.927,8.224,0.069,0.198,-0.049,0.133,0.0026,12.726,8.35,2970000,40300,0,0
18-11-21690001,11-21690001,21690001,7/31/2018,11,2018,Viking Lake Beach,14.395,8.099,0.181,0.256,-0.068,-0.225,-0.0036,4.963,8.7,1640000,57900,0,0
18-12-21690001,12-21690001,21690001,8/7/2018,12,2018,Viking Lake Beach,21,7.771,0.682,-0.182,0.024,-0.255,0.0009,8.04,8.7,7160000,194000,0,0
18-13-21690001,13-21690001,21690001,8/14/2018,13,2018,Viking Lake Beach,26,9.206,1.073,0.302,-0.05,0.281,0.0076,8.967,9.1,2210000,68300,0,0
18-14-21690001,14-21690001,21690001,8/20/2018,14,2018,Viking Lake Beach,31,12.28,1.1,0.183,0.019,-0.058,0.0127,8.821,8.6,13400000,17600,0,0
18-15-21690001,15-21690001,21690001,8/27/2018,15,2018,Viking Lake Beach,38.96,9.255,0.985,0.139,,0.059,0.0096,9.6,8.2,8050000,484000,0,0
18-2-21690001,2-21690001,21690001,5/29/2018,2,2018,Viking Lake Beach,0.458,8.31,1.228,0.479,0.014,0.04,0.0043,8.119,8.5,595000,424,0,0
18-3-21690001,3-21690001,21690001,6/5/2018,3,2018,Viking Lake Beach,0.369,7.253,1.24,0.4,0.081,0.039,0.0058,8.562,8,1640000,2490,0,0
18-4-21690001,4-21690001,21690001,6/12/2018,4,2018,Viking Lake Beach,1.557,6.215,1.123,0.539,0.012,0.024,0.0032,8.407,8.4,4140000,20900,0,20000
18-5-21690001,5-21690001,21690001,6/19/2018,5,2018,Viking Lake Beach,1.535,5.836,0.978,0.473,-0.026,0.312,0.0005,8.264,8.4,2930000,15900,0,13000
18-6-21690001,6-21690001,21690001,6/26/2018,6,2018,Viking Lake Beach,2.45,5.754,1.125,0.281,0.121,0.054,0.0053,8.431,8.6,3860000,14400,0,24100
18-7-21690001,7-21690001,21690001,7/2/2018,7,2018,Viking Lake Beach,6.03,7.191,1.206,0.503,0.092,-0.007,0.0059,6.704,8.4,1790000,16700,0,0
18-8-21690001,8-21690001,21690001,7/10/2018,8,2018,Viking Lake Beach,8.806,7.937,1.226,0.455,0.016,0.085,0.0076,8.738,8,1680000,25400,0,0
18-9-21690001,9-21690001,21690001,7/17/2018,9,2018,Viking Lake Beach,4.517,6.608,1.656,0.148,-0.001,-0.001,0.0117,5.816,8.44,1570000,28900,0,0
